benchmark             pass                 MDE                  DV                      MEE                  EV                      delta                    delta %
dtoa                  inline_param         0.17870636304475     0.00019215360827938113  0.18250993176162497  8.245710674610962e-05   0.003803568716874983     2.1283901994706973%
slre                  fnsplit              0.25680551695224996  0.00015068194772829068  0.26228441876456254  0.000101686159358596    0.0054789018123125866    2.1334829085199623%
recursion             eipa_sra             0.536432517940375    0.00812883637713923     0.54788962673925     0.010904976383376404    0.01145710879887496      2.1357968459601153%
expint                fnsplit              0.2045848900484375   3.5357097769562364e-05  0.20896420486943754  1.687715752897646e-05   0.004379314821000041     2.1405856610247196%
fasta                 fnsplit              0.3874525509970625   0.01888256564465264     0.39588816780543756  0.020565960453775605    0.008435616808375068     2.1771999659486108%
cover                 copyprop             0.2643032242496875   0.00021883771610095403  0.27024030248575004  0.00021048535066280256  0.005937078236062543     2.2463132082164003%
aha-mont64            eipa_sra             0.21376460760293753  0.0012588410453385132   0.218647971569       0.0017931089177723083   0.004883363966062482     2.2844586018342237%
ndes                  profile_estimate     0.212776931790375    0.0007405926751786369   0.21770271606283334  0.0002744335815943115   0.00492578427245835      2.314999201751423%
newlib-sqrt           cddce                0.1932926075109375   3.212059637195701e-05   0.1978348280465      1.6650107961630736e-05  0.004542220535562497     2.3499194273663435%
select                release_ssa          0.08395556064686248  0.0009559845478427267   0.08593396207648124  0.0013737736026043085   0.001978401429618762     2.3564864725761288%
fft                   cddce                0.44615805652656243  0.0010204840945958386   0.45695579973893746  0.001139769885268236    0.010797743212375033     2.4201609843017993%
tarai                 early_optimizations  0.2457258965333125   3.6208918130232895e-05  0.25182799935318745  6.496034823919531e-05   0.006102102819874944     2.4832965942796736%
nettle-des            mergephi             0.36148755965743756  0.00022636331858689527  0.370472057073625    0.0005443711105651839   0.008984497416187454     2.485423682270444%
dtoa                  einline              0.17931080020181253  0.00011542025179613761  0.18380727896299998  9.568941173863885e-05   0.004496478761187445     2.5076452484327225%
aha-mont64            switchconv           0.21348197990625004  0.0012578494995137018   0.21893059926568748  0.0017909856853043206   0.00544861935943744      2.5522619575807686%
crc                   copyprop             0.27418559252118757  0.00015745201492237977  0.28142023340312505  0.00020291697989504733  0.007234640881937482     2.6385926464675302%
select                switchconv           0.08379598816194998  0.0009912125327380804   0.08609353456139375  0.0013378178058471525   0.0022975463994437673    2.7418334097371924%
strstr                forwprop             0.22691572226000004  5.8241725304514155e-05  0.23316087389687495  4.58591021483232e-05    0.006245151636874918     2.7521899208549434%
aha-mont64            copyrename           0.2131285843533125   0.001309876516754755    0.21928399481862504  0.0017345844680246322   0.0061554104653125385    2.8881205606416676%
dtoa                  switchconv           0.1788537929888125   7.759646517490383e-05   0.184264286176       0.0001286838035445169   0.005410493187187504     3.0250927848792877%
select                ealias               0.08366143603719998  0.0009969610278713153   0.08622808668614375  0.001331371190129317    0.0025666506489437635    3.067901736473307%
nettle-des            early_optimizations  0.3602038607450625   6.325132636414688e-05   0.371755755986       0.0006793630548753379   0.011551895240937526     3.2070437049294935%
sglib-listsort        copyrename           0.16287534675256252  2.4838875999536542e-05  0.168387431141625    1.4923983418451347e-05  0.005512084389062477     3.384234937308433%
tarai                 profile_estimate     0.24235047578875002  5.071752823653031e-05   0.2509191053280833   4.434230849505687e-05   0.008568629539333295     3.5356355342179415%
nettle-des            profile_estimate     0.356514414060375    0.00011143549200236069  0.36913493980058326  0.00045526397930786676  0.012620525740208277     3.539976293376743%
levenshtein           copyprop             0.46654322139406246  0.00016649704410692703  0.4833932492761875   0.001715506073776614    0.01685002788212503      3.6116756410640827%
select                cddce                0.0833567408931875   0.0009823449822391292   0.08653278183015625  0.0013441208141723943   0.0031760409369687576    3.8101788804801107%
aha-mont64            forwprop             0.21199818834087503  0.0010354358257375301   0.2204143908310625   0.0019914553529835318   0.008416202490187485     3.9699407603686447%
select                copyrename           0.08324977135579999  0.000980517150742624    0.08663975136754373  0.0013451994571639818   0.0033899800117437456    4.07205924597121%
newlib-mod            profile_estimate     0.17721880158199999  0.00010750127660749521  0.18481569210029172  0.00013271227635522378  0.007596890518291738     4.286729427394655%
aha-mont64            ealias               0.21164123190025003  0.0019017761976529463   0.22077134727168748  0.0011184341584868243   0.009130115371437458     4.313958716579683%
ctl-vector            fre                  0.114548339641       0.00011744237474285296  0.11970174914        0.00012081881976420329  0.005153409498999992     4.498894977571063%
fac                   cddce                0.36813805996324994  0.0075931970421567315   0.38472250276731246  0.012317068227716933    0.016584442804062516     4.504951975277451%
bs                    profile_estimate     0.370926274905625    0.0007380236953194903   0.3890497903765416   0.0007555394864360888   0.018123515470916562     4.886015549997837%
crc                   forwprop             0.2710771349804375   6.97547308933397e-05    0.284528690943875    0.00022202528837907953  0.0134515559634375       4.962261374205626%
select                inline_param         0.081871560636425    0.00028710085673527266  0.08596916160342083  0.0014290102971819133   0.0040976009669958235    5.0049137150230205%
fft                   profile_estimate     0.431358219724125    0.00015710733359047789  0.45828983093562514  0.001212387753738545    0.026931611211500117     6.243444538676977%
select                mergephi             0.082189212966325    0.0002156706977097905   0.08770030975701873  0.0020999764577400836   0.005511096790693726     6.705377253036553%
select                early_optimizations  0.08216791126894998  0.00021085202665491003  0.08772161145439374  0.0021045437165744824   0.005553700185443752     6.758964782815907%
select                profile_estimate     0.0804973415312875   0.0002287247293182247   0.08642723463846667  0.001441983910245055    0.005929893107179174     7.366570118187515%
aha-mont64            einline              0.20804220062268752  0.0014110825086073562   0.22437037854925     0.0015113943074226955   0.016328177926562465     7.8484931796005215%
fft                   switchconv           0.43394697311837493  9.442355738011435e-05   0.469166883147125    0.0014664433270424368   0.03521991002875008      8.116178291475848%
lcdnum                profile_estimate     0.385257669078125    0.0011598788476772212   0.4270887296889166   0.004601930522567048    0.041831060610791615     10.85794364869836%
newlib-mod            forwprop             0.17344822861662498  2.4787826790099653e-05  0.1923847103248125   6.070850986509457e-05   0.018936481708187514     10.91765644378132%
lcdnum                switchconv           0.39500042509368744  0.000298025557937054    0.43826150397874997  0.007001335253618161    0.04326107888506253      10.952160083068705%
sglib-arrayheapsort   copyprop             0.09519735937264374  4.872915357647265e-06   0.10577471852644375  0.00011543278671918303  0.010577359153800009     11.110979572863611%
select                emutls               0.07744314623044998  0.00013588354075269991  0.09244637649289374  0.002075910425112367    0.015003230262443754     19.373218926046953%
select                whole-program        0.07741088699854999  0.00016268705069551404  0.09247863572479374  0.0020480721773725864   0.015067748726243752     19.46463774084644%
select                ehcleanup            0.077216250441       0.00017239155274859249  0.09267327228234373  0.002032030356638677    0.015457021841343732     20.01783530418154%
select                fre                  0.07711257160592498  0.0002984403249727544   0.09277695111741874  0.0019025398450671406   0.015664379511493756     20.31365208716522%
select                fnsplit              0.07687789396405001  0.0001467339034318167   0.09301162875929372  0.00204628647302773     0.016133734795243715     20.986182065273855%
select                tmipa                0.07686401241678749  0.00016178926104580004  0.09302551030655624  0.0020307529204282846   0.016161497889768756     21.026091901284875%
